1769158976749,000,0,3,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158977257,000,0,3,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158977762,000,0,3,1,1,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158978266,000,0,3,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158978766,000,0,3,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158979269,000,0,3,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158979767,001,1,2,1,0,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158980271,101,2,1,1,0,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158980773,101,2,1,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158981278,011,2,1,1,1,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158981778,110,2,1,1,1,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158982284,100,1,2,0,1,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158982784,100,1,2,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158983285,010,1,2,1,1,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158983791,000,0,3,0,1,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158984288,000,0,3,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158984799,001,1,2,1,0,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158985299,001,1,2,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158985799,001,1,2,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158986304,001,1,2,1,1,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158986806,101,2,1,1,0,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158987305,011,2,1,1,1,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769158987808,011,2,1,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769174655747,000,0,3,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769174656262,010,1,2,1,0,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769174656764,010,1,2,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769174657267,110,2,1,1,0,OPEN,-1,S2,SECURE (TLS),parking/slots-sim-sec
1769174657769,110,2,1,0,0,CLOSED,-1,S2,SECURE (TLS),parking/slots-sim-sec
